summary,kcut,klabel,noise_id,sigma_rad,sigma_tran,n_points,mean_z,min_z,max_z
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",34,4.5105,3.007,1,2.08718845227326,2.08718845227326,2.08718845227326
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",35,0.0,3.75875,1,1.3081557166995201,1.3081557166995201,1.3081557166995201
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",36,0.75175,3.75875,1,1.495416023682633,1.495416023682633,1.495416023682633
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",37,1.5035,3.75875,1,1.4366761532265901,1.4366761532265901,1.4366761532265901
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",38,2.25525,3.75875,1,1.516601485100106,1.516601485100106,1.516601485100106
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",39,3.007,3.75875,1,1.3888914302081292,1.3888914302081292,1.3888914302081292
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",40,3.75875,3.75875,1,1.207637983943858,1.207637983943858,1.207637983943858
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",41,4.5105,3.75875,1,1.50528389931473,1.50528389931473,1.50528389931473
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",42,0.0,4.5105,1,1.2444595757741672,1.2444595757741672,1.2444595757741672
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",43,0.75175,4.5105,1,1.1419475993038126,1.1419475993038126,1.1419475993038126
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",44,1.5035,4.5105,1,1.22753061869112,1.22753061869112,1.22753061869112
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",45,2.25525,4.5105,1,0.9478286906968788,0.9478286906968788,0.9478286906968788
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",46,3.007,4.5105,1,1.163302429920296,1.163302429920296,1.163302429920296
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",47,3.75875,4.5105,1,0.9178493219216112,0.9178493219216112,0.9178493219216112
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",48,4.5105,4.5105,1,0.8064221953766804,0.8064221953766804,0.8064221953766804
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",0,0.0,0.0,1,1.0290838250993115,1.0290838250993115,1.0290838250993115
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",1,0.75175,0.0,1,1.1312832450939398,1.1312832450939398,1.1312832450939398
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",2,1.5035,0.0,1,1.0464990326750228,1.0464990326750228,1.0464990326750228
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",3,2.25525,0.0,1,1.20101023879497,1.20101023879497,1.20101023879497
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",4,3.007,0.0,1,1.170673674890763,1.170673674890763,1.170673674890763
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",5,3.75875,0.0,1,1.6433234490537159,1.6433234490537159,1.6433234490537159
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",6,4.5105,0.0,1,2.3964147315411792,2.3964147315411792,2.3964147315411792
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",7,0.0,0.75175,1,1.0947767585426347,1.0947767585426347,1.0947767585426347
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",8,0.75175,0.75175,1,1.104983768380243,1.104983768380243,1.104983768380243
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",9,1.5035,0.75175,1,1.0600111652111108,1.0600111652111108,1.0600111652111108
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",10,2.25525,0.75175,1,1.164567901815469,1.164567901815469,1.164567901815469
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",11,3.007,0.75175,1,1.3456661261751814,1.3456661261751814,1.3456661261751814
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",12,3.75875,0.75175,1,1.6584982914133148,1.6584982914133148,1.6584982914133148
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",13,4.5105,0.75175,1,2.4825393080902103,2.4825393080902103,2.4825393080902103
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",14,0.0,1.5035,1,1.0074550711895898,1.0074550711895898,1.0074550711895898
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",15,0.75175,1.5035,1,1.0570985493070078,1.0570985493070078,1.0570985493070078
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",16,1.5035,1.5035,1,1.1108775743588966,1.1108775743588966,1.1108775743588966
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",17,2.25525,1.5035,1,1.2653163298003645,1.2653163298003645,1.2653163298003645
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",18,3.007,1.5035,1,1.2831332572834107,1.2831332572834107,1.2831332572834107
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",19,3.75875,1.5035,1,2.183129236659396,2.183129236659396,2.183129236659396
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",20,4.5105,1.5035,1,2.5818661269900804,2.5818661269900804,2.5818661269900804
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",21,0.0,2.25525,1,1.0998826246640698,1.0998826246640698,1.0998826246640698
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",22,0.75175,2.25525,1,1.0656250413549244,1.0656250413549244,1.0656250413549244
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",23,1.5035,2.25525,1,1.09777505701605,1.09777505701605,1.09777505701605
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",24,2.25525,2.25525,1,1.5560846730638827,1.5560846730638827,1.5560846730638827
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",25,3.007,2.25525,1,2.1637078669224326,2.1637078669224326,2.1637078669224326
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",26,3.75875,2.25525,1,2.187613853081816,2.187613853081816,2.187613853081816
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",27,4.5105,2.25525,1,2.4637875182307334,2.4637875182307334,2.4637875182307334
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",28,0.0,3.007,1,1.4553225668792171,1.4553225668792171,1.4553225668792171
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",29,0.75175,3.007,1,1.4578747056846604,1.4578747056846604,1.4578747056846604
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",30,1.5035,3.007,1,1.669004655983988,1.669004655983988,1.669004655983988
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",31,2.25525,3.007,1,1.8504127533846775,1.8504127533846775,1.8504127533846775
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",32,3.007,3.007,1,1.9416722076319843,1.9416722076319843,1.9416722076319843
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",33,3.75875,3.007,1,2.204833783646414,2.204833783646414,2.204833783646414
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",34,4.5105,3.007,1,2.3393133354702367,2.3393133354702367,2.3393133354702367
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",35,0.0,3.75875,1,1.3873097659998384,1.3873097659998384,1.3873097659998384
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",36,0.75175,3.75875,1,1.4646727430427382,1.4646727430427382,1.4646727430427382
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",37,1.5035,3.75875,1,1.5329767038363327,1.5329767038363327,1.5329767038363327
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",38,2.25525,3.75875,1,1.7271134072604086,1.7271134072604086,1.7271134072604086
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",39,3.007,3.75875,1,1.6850875504027887,1.6850875504027887,1.6850875504027887
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",40,3.75875,3.75875,1,1.2887603527237008,1.2887603527237008,1.2887603527237008
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",41,4.5105,3.75875,1,1.2764096094196402,1.2764096094196402,1.2764096094196402
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",42,0.0,4.5105,1,1.6667314075831878,1.6667314075831878,1.6667314075831878
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",43,0.75175,4.5105,1,1.6029378134142587,1.6029378134142587,1.6029378134142587
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",44,1.5035,4.5105,1,1.6467717388416758,1.6467717388416758,1.6467717388416758
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",45,2.25525,4.5105,1,1.4934162514496825,1.4934162514496825,1.4934162514496825
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",46,3.007,4.5105,1,1.3279204477130246,1.3279204477130246,1.3279204477130246
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",47,3.75875,4.5105,1,1.081649579946914,1.081649579946914,1.081649579946914
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.6,"Pk<0.6, Bk<0.2",48,4.5105,4.5105,1,1.1486820898793493,1.1486820898793493,1.1486820898793493
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",0,0.0,0.0,1,0.7817442200820283,0.7817442200820283,0.7817442200820283
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",1,0.75175,0.0,1,0.7720587702965571,0.7720587702965571,0.7720587702965571
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",2,1.5035,0.0,1,0.7986038301699167,0.7986038301699167,0.7986038301699167
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",3,2.25525,0.0,1,0.871309087985232,0.871309087985232,0.871309087985232
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",4,3.007,0.0,1,0.9371126927903752,0.9371126927903752,0.9371126927903752
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",5,3.75875,0.0,1,1.1972191659482403,1.1972191659482403,1.1972191659482403
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",6,4.5105,0.0,1,1.5447346090635177,1.5447346090635177,1.5447346090635177
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",7,0.0,0.75175,1,0.7768358906167506,0.7768358906167506,0.7768358906167506
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",8,0.75175,0.75175,1,0.81260290407222,0.81260290407222,0.81260290407222
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",9,1.5035,0.75175,1,0.8103031889633194,0.8103031889633194,0.8103031889633194
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",10,2.25525,0.75175,1,0.7857027083955664,0.7857027083955664,0.7857027083955664
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",11,3.007,0.75175,1,0.993524630489916,0.993524630489916,0.993524630489916
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",12,3.75875,0.75175,1,1.1669221160546086,1.1669221160546086,1.1669221160546086
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",13,4.5105,0.75175,1,1.568971102828502,1.568971102828502,1.568971102828502
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",14,0.0,1.5035,1,0.7264377696581961,0.7264377696581961,0.7264377696581961
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",15,0.75175,1.5035,1,0.6796221176570058,0.6796221176570058,0.6796221176570058
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",16,1.5035,1.5035,1,0.7541468769864572,0.7541468769864572,0.7541468769864572
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",17,2.25525,1.5035,1,0.9070285734229547,0.9070285734229547,0.9070285734229547
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",18,3.007,1.5035,1,1.0257688878804567,1.0257688878804567,1.0257688878804567
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",19,3.75875,1.5035,1,1.4561894780903963,1.4561894780903963,1.4561894780903963
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",20,4.5105,1.5035,1,1.5544610523781002,1.5544610523781002,1.5544610523781002
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",21,0.0,2.25525,1,0.761307722574939,0.761307722574939,0.761307722574939
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",22,0.75175,2.25525,1,0.7210395596909343,0.7210395596909343,0.7210395596909343
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",23,1.5035,2.25525,1,0.8183021567420682,0.8183021567420682,0.8183021567420682
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",24,2.25525,2.25525,1,0.9493775596619912,0.9493775596619912,0.9493775596619912
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",25,3.007,2.25525,1,1.2442642229576715,1.2442642229576715,1.2442642229576715
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",26,3.75875,2.25525,1,1.3318710920941554,1.3318710920941554,1.3318710920941554
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",27,4.5105,2.25525,1,1.5034915540830758,1.5034915540830758,1.5034915540830758
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",28,0.0,3.007,1,0.859246546201401,0.859246546201401,0.859246546201401
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",29,0.75175,3.007,1,0.8315718477522093,0.8315718477522093,0.8315718477522093
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",30,1.5035,3.007,1,0.9940896453913387,0.9940896453913387,0.9940896453913387
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",31,2.25525,3.007,1,1.1104300465091757,1.1104300465091757,1.1104300465091757
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",32,3.007,3.007,1,1.1675553664529916,1.1675553664529916,1.1675553664529916
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",33,3.75875,3.007,1,1.2214638549731593,1.2214638549731593,1.2214638549731593
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",34,4.5105,3.007,1,1.3943921968146118,1.3943921968146118,1.3943921968146118
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",35,0.0,3.75875,1,0.9684075729823372,0.9684075729823372,0.9684075729823372
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",36,0.75175,3.75875,1,1.0072007807497616,1.0072007807497616,1.0072007807497616
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",37,1.5035,3.75875,1,1.0339197599816479,1.0339197599816479,1.0339197599816479
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",38,2.25525,3.75875,1,1.139470074917807,1.139470074917807,1.139470074917807
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",39,3.007,3.75875,1,1.1236692421555035,1.1236692421555035,1.1236692421555035
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",40,3.75875,3.75875,1,1.1437013807297807,1.1437013807297807,1.1437013807297807
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",41,4.5105,3.75875,1,1.3570452974660299,1.3570452974660299,1.3570452974660299
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",42,0.0,4.5105,1,1.0169040916139154,1.0169040916139154,1.0169040916139154
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",43,0.75175,4.5105,1,1.059027740496484,1.059027740496484,1.059027740496484
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",44,1.5035,4.5105,1,1.0416593740006974,1.0416593740006974,1.0416593740006974
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",45,2.25525,4.5105,1,1.1432357329085179,1.1432357329085179,1.1432357329085179
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",46,3.007,4.5105,1,1.170138522130939,1.170138522130939,1.170138522130939
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",47,3.75875,4.5105,1,1.2232587383997409,1.2232587383997409,1.2232587383997409
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",48,4.5105,4.5105,1,1.2595676348708,1.2595676348708,1.2595676348708
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",0,0.0,0.0,1,1.2674238214329623,1.2674238214329623,1.2674238214329623
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",1,0.75175,0.0,1,1.301985437266973,1.301985437266973,1.301985437266973
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",2,1.5035,0.0,1,1.3695262918722155,1.3695262918722155,1.3695262918722155
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",3,2.25525,0.0,1,1.3733333037321742,1.3733333037321742,1.3733333037321742
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",4,3.007,0.0,1,1.5335220781438152,1.5335220781438152,1.5335220781438152
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",5,3.75875,0.0,1,1.705234104525726,1.705234104525726,1.705234104525726
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",6,4.5105,0.0,1,1.9092238434327908,1.9092238434327908,1.9092238434327908
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",7,0.0,0.75175,1,1.2425108140728884,1.2425108140728884,1.2425108140728884
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",8,0.75175,0.75175,1,1.3007438656156043,1.3007438656156043,1.3007438656156043
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",9,1.5035,0.75175,1,1.4120517812462836,1.4120517812462836,1.4120517812462836
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",10,2.25525,0.75175,1,1.4258003790201303,1.4258003790201303,1.4258003790201303
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",11,3.007,0.75175,1,1.5895989706835594,1.5895989706835594,1.5895989706835594
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",12,3.75875,0.75175,1,1.8530772023801358,1.8530772023801358,1.8530772023801358
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",13,4.5105,0.75175,1,1.9764870782307205,1.9764870782307205,1.9764870782307205
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",14,0.0,1.5035,1,1.238231380967948,1.238231380967948,1.238231380967948
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",15,0.75175,1.5035,1,1.3760482848199829,1.3760482848199829,1.3760482848199829
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",16,1.5035,1.5035,1,1.4069617604995066,1.4069617604995066,1.4069617604995066
Pk0+Pk2+Pk4+SqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",17,2.25525,1.5035,1,1.4401160640995954,1.4401160640995954,1.4401160640995954
